ICAO  Decription            FRQ      Phone no.          Name
KOSH  GND                   121.900  0175798372121900  Wittman Rgnl        
KOTH  AWOS 3                135.070  0175798472135070  North Bend Muni     
KOTH  UNICOM                122.700  0175798472122700  North Bend Muni     
KOVE  CTAF/UNICOM           122.800  0175798669122800  Oroville Muni       
KOVE  NORCAL APP/DEP        125.400  0175798669125400  Oroville Muni       
KOVE  ASOS                  121.420  0175798669121420  Oroville Muni       
KOWB  ASOS                  124.320  0175798766124320  Owensboro Daviess Co
KOWB  EVANSVILLE APP/DEP    126.400  0175798766126400  Owensboro Daviess Co
KOWB  TWR                   120.700  0175798766120700  Owensboro Daviess Co
KOWB  UNICOM                122.950  0175798766122950  Owensboro Daviess Co
KOWB  GND                   121.700  0175798766121700  Owensboro Daviess Co
KOWD  ATIS                  119.950  0175798768119950  NORWOOD MEM         
KOWD  GND                   121.800  0175798768121800  NORWOOD MEM         
KOWD  TWR                   126.000  0175798768126000  NORWOOD MEM         
KOWD  BOSTON DEP            124.100  0175798768124100  NORWOOD MEM         
KPAM  CLNC DEL              118.050  0175806577118050  Tyndall AFB         
KPAM  APP/DEP               124.150  0175806577124150  Tyndall AFB         
KPAM  TWR                   133.950  0175806577133950  Tyndall AFB         
KPAM  APP/DEP               125.200  0175806577125200  Tyndall AFB         
KPAM  GND                   121.900  0175806577121900  Tyndall AFB         
KPAM  APP/DEP               119.100  0175806577119100  Tyndall AFB         
KPAO  NORCAL APP/DEP        121.300  0175806579121300  Palo Alto           
KPAO  ATIS                  135.270  0175806579135270  Palo Alto           
KPAO  Ground                125.000  0175806579125000  Palo Alto           
KPAO  Tower                 118.600  0175806579118600  Palo Alto           
KPBI  APP                   125.200  0175806673125200  Palm Beach Intl     
KPBI  ATIS                  123.750  0175806673123750  Palm Beach Intl     
KPBI  TWR                   118.750  0175806673118750  Palm Beach Intl     
KPBI  APP                   124.600  0175806673124600  Palm Beach Intl     
KPBI  DEP                   127.350  0175806673127350  Palm Beach Intl     
KPBI  CLNC DEL              121.600  0175806673121600  Palm Beach Intl     
KPBI  TWR                   119.100  0175806673119100  Palm Beach Intl     
KPBI  DEP                   128.300  0175806673128300  Palm Beach Intl     
KPBI  UNICOM                122.950  0175806673122950  Palm Beach Intl     
KPBI  APP                   125.000  0175806673125000  Palm Beach Intl     
KPBI  GND                   121.900  0175806673121900  Palm Beach Intl     
KPBI  ASOS                  119.970  0175806673119970  Palm Beach Intl     
KPCM  CTAF/UNICOM           123.000  0175806777123000  Plant City Muni     
KPCM  TAMPA APP/DEP         119.900  0175806777119900  Plant City Muni     
KPCM  AWOS 3                120.020  0175806777120020  Plant City Muni     
KPCM  TAMPA APP/DEP         120.650  0175806777120650  Plant City Muni     
KPCZ  CTAF/UNICOM           122.800  0175806790122800  Waupaca Muni        
KPCZ  MINNEAPOLIS CNTR      124.400  0175806790124400  Waupaca Muni        
KPCZ  AWOS 3                118.620  0175806790118620  Waupaca Muni        
KPDC  CTAF/UNICOM           122.800  0175806867122800  Prairie Du Chien Muni
KPDC  CHICAGO APP/DEP       133.950  0175806867133950  Prairie Du Chien Muni
KPDC  AWOS 3                119.920  0175806867119920  Prairie Du Chien Muni
KPDK  ATLANTA  APP/DEP      126.970  0175806875126970  Dekalb Peachtree    
KPDK  ATIS                  128.400  0175806875128400  Dekalb Peachtree    
KPDK  UNICOM                122.950  0175806875122950  Dekalb Peachtree    
KPDK  CLNC DEL              125.200  0175806875125200  Dekalb Peachtree    
KPDK  PEACHTREE TWR         127.200  0175806875127200  Dekalb Peachtree    
KPDK  GND                   121.600  0175806875121600  Dekalb Peachtree    
 KPE  KPE AWOS              127.700  0132758069127700  Yapsiei             
KPFN  TWR                   120.500  0175807078120500  Panama City Bay Co Intl
KPFN  TYNDALL APP/DEP       119.750  0175807078119750  Panama City Bay Co Intl
KPFN  TYNDALL APP/DEP       124.150  0175807078124150  Panama City Bay Co Intl
KPFN  UNICOM                122.950  0175807078122950  Panama City Bay Co Intl
KPFN  GND                   121.650  0175807078121650  Panama City Bay Co Intl
KPFN  ATIS                  119.970  0175807078119970  Panama City Bay Co Intl
KPGD  FORT MYERS APP/DEP    126.800  0175807168126800  Charlotte Co        
KPGD  ASOS                  135.670  0175807168135670  Charlotte Co        
KPGD  CTAF/UNICOM           122.970  0175807168122970  Charlotte Co        
KPGD  CLNC DEL              127.050  0175807168127050  Charlotte Co        
KPGV  CTAF/UNICOM           122.800  0175807186122800  Pitt Greenville     
KPGV  CLNC DEL              122.350  0175807186122350  Pitt Greenville     
KPGV  AWOS 3                128.420  0175807186128420  Pitt Greenville     
KPHF  NORFOLK APP           125.700  0175807270125700  Newport News Williamsburg Intl
KPHF  NORFOLK DEP           124.900  0175807270124900  Newport News Williamsburg Intl
KPHF  ATIS                  128.650  0175807270128650  Newport News Williamsburg Intl
KPHF  CTAF                  118.700  0175807270118700  Newport News Williamsburg Intl
KPHF  UNICOM                122.950  0175807270122950  Newport News Williamsburg Intl
KPHF  CLNC DEL              121.650  0175807270121650  Newport News Williamsburg Intl
KPHF  GND                   121.900  0175807270121900  Newport News Williamsburg Intl
KPHK  CTAF/UNICOM           122.800  0175807275122800  Palm Beach Co Glades
KPHK  APP/DEP               124.600  0175807275124600  Palm Beach Co Glades
KPHL  ATIS                  135.920  0175807276135920  Philadelphia Intl   
KPHL  ATIS                  133.400  0175807276133400  Philadelphia Intl   
KPHL  APP                   123.800  0175807276123800  Philadelphia Intl   
KPHL  APP                   126.600  0175807276126600  Philadelphia Intl   
KPHL  DEP                   124.350  0175807276124350  Philadelphia Intl   
KPHL  GND                   121.650  0175807276121650  Philadelphia Intl   
KPHL  APP                   126.850  0175807276126850  Philadelphia Intl   
KPHL  PRM                   120.420  0175807276120420  Philadelphia Intl   
KPHL  TWR                   118.500  0175807276118500  Philadelphia Intl   
KPHL  DEP                   119.750  0175807276119750  Philadelphia Intl   
KPHL  PRM                   123.600  0175807276123600  Philadelphia Intl   
KPHL  CLNC DEL              118.850  0175807276118850  Philadelphia Intl   
KPHL  UNICOM                122.950  0175807276122950  Philadelphia Intl   
KPHL  GND                   121.900  0175807276121900  Philadelphia Intl   
KPHL  TWR                   135.100  0175807276135100  Philadelphia Intl   
KPHN  SELFRIDGE APP/DEP     119.600  0175807278119600  St Clair Co Intl    
KPHN  AWOS 3                118.370  0175807278118370  St Clair Co Intl    
KPHN  CTAF/UNICOM           123.050  0175807278123050  St Clair Co Intl    
KPHX  TWR                   120.900  0175807288120900  Phoenix Sky Harbor Intl
KPHX  APP/DEP               128.650  0175807288128650  Phoenix Sky Harbor Intl
KPHX  UNICOM                122.950  0175807288122950  Phoenix Sky Harbor Intl
KPHX  CLNC DEL              118.100  0175807288118100  Phoenix Sky Harbor Intl
KPHX  ATIS                  127.570  0175807288127570  Phoenix Sky Harbor Intl
KPHX  GND                   132.550  0175807288132550  Phoenix Sky Harbor Intl
KPIT  TWR                   135.020  0175807384135020  Pittsburgh Intl     
KPIT  ATIS                  135.900  0175807384135900  Pittsburgh Intl     
KPIT  APP                   120.870  0175807384120870  Pittsburgh Intl     
KPIT  GND                   127.800  0175807384127800  Pittsburgh Intl     
KPIT  TWR                   119.100  0175807384119100  Pittsburgh Intl     
KPIT  APP                   123.950  0175807384123950  Pittsburgh Intl     
KPIT  TWR                   128.300  0175807384128300  Pittsburgh Intl     
KPIT  GND                   131.370  0175807384131370  Pittsburgh Intl     
KPIT  GND                   121.900  0175807384121900  Pittsburgh Intl     
KPIT  DEP                   124.750  0175807384124750  Pittsburgh Intl     
KPIT  GND                   130.770  0175807384130770  Pittsburgh Intl     
KPIT  ATIS                  127.250  0175807384127250  Pittsburgh Intl     
KPIT  DEP                   118.650  0175807384118650  Pittsburgh Intl     
KPIT  APP                   121.250  0175807384121250  Pittsburgh Intl     
KPIT  DEP                   119.350  0175807384119350  Pittsburgh Intl     
KPIT  APP                   124.150  0175807384124150  Pittsburgh Intl     
KPIT  CLNC DEL              126.750  0175807384126750  Pittsburgh Intl     
KPIT  UNICOM                122.950  0175807384122950  Pittsburgh Intl     
 KPL  KPL AWOS              127.700  0132758076127700  Kapal               
KPMP  ATIS                  120.550  0175807780120550  Pompano Beach Airpark
KPMP  TWR                   125.400  0175807780125400  Pompano Beach Airpark
KPMP  MIAMI APP/DEP         119.700  0175807780119700  Pompano Beach Airpark
KPMP  UNICOM                122.950  0175807780122950  Pompano Beach Airpark
KPMP  GND                   121.900  0175807780121900  Pompano Beach Airpark
KPNC  CTAF/UNICOM           123.000  0175807867123000  Ponca City Rgnl     
KPNC  ASOS                  134.070  0175807867134070  Ponca City Rgnl     
KPNS  APP/DEP               120.050  0175807883120050  Pensacola Rgnl      
KPNS  ATIS                  121.250  0175807883121250  Pensacola Rgnl      
KPNS  TWR                   119.900  0175807883119900  Pensacola Rgnl      
KPNS  CLNC DEL              123.720  0175807883123720  Pensacola Rgnl      
KPNS  APP/DEP               119.000  0175807883119000  Pensacola Rgnl      
KPNS  UNICOM                122.950  0175807883122950  Pensacola Rgnl      
KPNS  GND                   121.900  0175807883121900  Pensacola Rgnl      
KPNS  APP/DEP               118.600  0175807883118600  Pensacola Rgnl      
KPOB  TWR                   135.020  0175807966135020  Pope AFB            
KPOB  FAYETTEVILLE APP/DEP  133.000  0175807966133000  Pope AFB            
KPOB  FAYETTEVILLE APP/DEP  125.170  0175807966125170  Pope AFB            
KPOB  ATIS                  132.300  0175807966132300  Pope AFB            
KPOB  GND                   124.550  0175807966124550  Pope AFB            
KPOC  TWR                   118.200  0175807967118200  BRACKETT FLD        
KPOC  ATIS                  124.400  0175807967124400  BRACKETT FLD        
KPOC  UNICOM                122.950  0175807967122950  BRACKETT FLD        
KPOC  GND                   125.000  0175807967125000  BRACKETT FLD        
KPOC  SOCAL APP/DEP         125.500  0175807967125500  BRACKETT FLD        
KPRC  PRESCOTT TWR          125.300  0175808267125300  Prescott Ernest A. Love Field
KPRC  UNICOM                122.950  0175808267122950  Prescott Ernest A. Love Field
KPRC  ATIS                  127.200  0175808267127200  Prescott Ernest A. Love Field
KPRC  GND                   121.700  0175808267121700  Prescott Ernest A. Love Field
KPSP  APP/DEP               135.270  0175808380135270  Palm Springs Intl   
KPSP  TWR                   119.700  0175808380119700  Palm Springs Intl   
KPSP  UNICOM                122.950  0175808380122950  Palm Springs Intl   
KPSP  APP/DEP               126.700  0175808380126700  Palm Springs Intl   
KPSP  ATIS                  118.250  0175808380118250  Palm Springs Intl   
KPSP  GND                   121.900  0175808380121900  Palm Springs Intl   
KPSP  CLNC DEL              128.350  0175808380128350  Palm Springs Intl   
KPVC  CTAF/UNICOM           122.800  0175808667122800  Provincetown Muni   
KPVC  CAPE APP/DEP          118.200  0175808667118200  Provincetown Muni   
KPVC  OTIS CLNC DEL         120.650  0175808667120650  Provincetown Muni   
KPVC  AWOS 3                119.020  0175808667119020  Provincetown Muni   
KPVD  ATIS                  124.200  0175808668124200  THEODORE FRANCIS GREEN STATE
KPVD  PROVIDENCE TWR        120.700  0175808668120700  THEODORE FRANCIS GREEN STATE
KPVD  CLNC DEL              126.650  0175808668126650  THEODORE FRANCIS GREEN STATE
KPVD  PROVIDENCE APP/DEP    135.400  0175808668135400  THEODORE FRANCIS GREEN STATE
KPVD  PROVIDENCE GND        121.900  0175808668121900  THEODORE FRANCIS GREEN STATE
KPWM  UNICOM                123.500  0175808777123500  Portland Intl Jetport
KPWM  TWR                   120.900  0175808777120900  Portland Intl Jetport
KPWM  APP/DEP               119.750  0175808777119750  Portland Intl Jetport
KPWM  ATIS                  119.050  0175808777119050  Portland Intl Jetport
KPWM  UNICOM                122.950  0175808777122950  Portland Intl Jetport
KPWM  GND                   121.900  0175808777121900  Portland Intl Jetport
KPWM  APP/DEP               132.400  0175808777132400  Portland Intl Jetport
KPWM  APP/DEP               125.500  0175808777125500  Portland Intl Jetport
KPYM  CTAF/UNICOM           123.000  0175808977123000  Plymouth Muni       
KPYM  ASOS                  135.620  0175808977135620  Plymouth Muni       
KPYM  CAPE APP/DEP          118.200  0175808977118200  Plymouth Muni       
KPYM  CLNC DEL              127.750  0175808977127750  Plymouth Muni       
